"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","gene_name","gene_type","direction","ensembl_clean","ENTREZID"
59.1752444093313,-1.04453935869513,0.165950520446356,-6.29428190936455,3.08826130911656e-10,7.53644534325067e-09,"ENSG00000127074.15","RGS13","protein_coding","Down_in_MUT","ENSG00000127074","6003"
196.216635018818,-1.08758677552298,0.18520460767093,-5.87235268711779,4.29653452531515e-09,7.81145760731997e-08,"ENSG00000127083.7","OMD","protein_coding","Down_in_MUT","ENSG00000127083","4958"
3103.42095313265,-1.65164291380513,0.201303714023947,-8.20473145174388,2.31106885663597e-16,2.2503031390751e-14,"ENSG00000127249.15","ATP13A4","protein_coding","Down_in_MUT","ENSG00000127249","84239"
57.7489950164593,-1.56982927595986,0.213105950972622,-7.3664262719793,1.75262799604981e-13,9.95996633460279e-12,"ENSG00000127377.10","CRYGN","protein_coding","Down_in_MUT","ENSG00000127377","155051"
59.6626628460726,-1.26359932756677,0.215819923460003,-5.85487802659216,4.7736022742305e-09,8.55677604510688e-08,"ENSG00000128040.11","SPINK2","protein_coding","Down_in_MUT","ENSG00000128040","6691"
423.224388840497,-1.15190814176163,0.175755059978656,-6.55405393108753,5.59957289859667e-11,1.67571819578568e-09,"ENSG00000128268.12","MGAT3","protein_coding","Down_in_MUT","ENSG00000128268","4248"
6518.68208354641,-1.03697860035598,0.116887256074255,-8.87161385409901,7.20933893530204e-19,1.06374463521764e-16,"ENSG00000128283.7","CDC42EP1","protein_coding","Down_in_MUT","ENSG00000128283","11135"
106.730698170341,1.98510899147918,0.259620966261889,7.64618135453951,2.07035619186317e-14,1.4168586320808e-12,"ENSG00000128564.7","VGF","protein_coding","Up_in_MUT","ENSG00000128564","7425"
98.6358579672041,-1.53072061403975,0.233434854495933,-6.55737814879918,5.47620240492902e-11,1.64188190825487e-09,"ENSG00000128645.15","HOXD1","protein_coding","Down_in_MUT","ENSG00000128645","3231"
54.8382914258347,-1.0289682088093,0.226716878955059,-4.53856022344621,5.66396206036049e-06,4.3508347752651e-05,"ENSG00000129151.9","BBOX1","protein_coding","Down_in_MUT","ENSG00000129151","8424"
130.873197703435,-1.43101833212679,0.301876024165703,-4.74041731562388,2.13278476977649e-06,1.85417303321185e-05,"ENSG00000129437.11","KLK14","protein_coding","Down_in_MUT","ENSG00000129437","43847"
56.0184102472932,1.56511176969722,0.471743202417665,3.31771981382261,0.000907554732203118,0.00344054679077502,"ENSG00000129455.15","KLK8","protein_coding","Up_in_MUT","ENSG00000129455","11202"
75.4551007874601,1.55678678360409,0.27874880390935,5.58490928667938,2.33822229803489e-08,3.49537912104456e-07,"ENSG00000129990.15","SYT5","protein_coding","Up_in_MUT","ENSG00000129990","6861"
17.7802045195585,1.19822043358441,0.177153347277253,6.7637470699842,1.34467753073903e-11,4.68373962646815e-10,"ENSG00000130045.16","NXNL2","protein_coding","Up_in_MUT","ENSG00000130045","158046"
10.9643997615003,-1.26402253764847,0.204367835303015,-6.18503658256355,6.20880697899471e-10,1.39647767979916e-08,"ENSG00000130055.14","GDPD2","protein_coding","Down_in_MUT","ENSG00000130055","54857"
79.670560969383,-1.34781737545951,0.304671683657196,-4.42383538660593,9.69639132353983e-06,6.94457725556265e-05,"ENSG00000130433.7","CACNG6","protein_coding","Down_in_MUT","ENSG00000130433","59285"
152.054037969147,1.08484881992456,0.235720972930873,4.60225836689846,4.17934300736258e-06,3.34420891256974e-05,"ENSG00000130477.15","UNC13A","protein_coding","Up_in_MUT","ENSG00000130477","23025"
27.0356207338949,-1.47051014470294,0.229879465199819,-6.39687474226864,1.5858931557481e-10,4.20149632309623e-09,"ENSG00000130595.19","TNNT3","protein_coding","Down_in_MUT","ENSG00000130595","7140"
107.810470337448,-1.24797548709466,0.174557711289897,-7.14935752693322,8.71849835934318e-13,4.13492948230099e-11,"ENSG00000130598.16","TNNI2","protein_coding","Down_in_MUT","ENSG00000130598","7136"
1946.32939395399,-1.09658907430286,0.277710758859483,-3.94867335643165,7.85854961301356e-05,0.000423933369526668,"ENSG00000130600.19","H19","lncRNA","Down_in_MUT","ENSG00000130600","283120"
59.65813851592,-1.4226112367446,0.198105712184146,-7.18107126271168,6.91672855296057e-13,3.35019841506697e-11,"ENSG00000131044.17","TTLL9","protein_coding","Down_in_MUT","ENSG00000131044","164395"
1097.3597990571,-1.18965722856822,0.156539624187421,-7.59971946236357,2.96773392548834e-14,1.97462730562085e-12,"ENSG00000131435.13","PDLIM4","protein_coding","Down_in_MUT","ENSG00000131435","8572"
1277.89482674404,-1.18683478134437,0.162957022826585,-7.28311527025978,3.26198274610864e-13,1.72982782198384e-11,"ENSG00000131620.17","ANO1","protein_coding","Down_in_MUT","ENSG00000131620","55107"
839.328362669701,1.15118980367732,0.348948243273396,3.29902736542902,0.000970204527816203,0.00364285068115911,"ENSG00000131668.14","BARX1","protein_coding","Up_in_MUT","ENSG00000131668","56033"
1.25566714676784,-1.96657360498536,0.479895502614392,-4.09792047283584,4.16878447698105e-05,0.000244864227913496,"ENSG00000131738.11","KRT33B","protein_coding","Down_in_MUT","ENSG00000131738","3884"
3390.69232191729,-1.25855595655908,0.232539390064738,-5.41222696167176,6.22457233980905e-08,8.34595477669559e-07,"ENSG00000131771.14","PPP1R1B","protein_coding","Down_in_MUT","ENSG00000131771","84152"
47.4542322620761,-1.19781259856043,0.229807720966878,-5.21223827259079,1.86575692640514e-07,2.20316928497437e-06,"ENSG00000132259.13","CNGA4","protein_coding","Down_in_MUT","ENSG00000132259","1262"
110.095188047834,1.67218006667748,0.291010777445608,5.74611044084106,9.13196731854667e-09,1.52299806598326e-07,"ENSG00000132429.10","POPDC3","protein_coding","Up_in_MUT","ENSG00000132429","64208"
534.456931945333,2.07195162185275,0.302786280482234,6.84295080527706,7.75782991989161e-12,2.85837916042619e-10,"ENSG00000132437.18","DDC","protein_coding","Up_in_MUT","ENSG00000132437","1644"
99.8667142110588,-1.06027433082271,0.202178124996081,-5.24425840255104,1.56912162702525e-07,1.89071740547908e-06,"ENSG00000132554.20","RGS22","protein_coding","Down_in_MUT","ENSG00000132554","26166"
147.237625519716,1.78990375896975,0.197112513318863,9.08061963612772,1.07958473837265e-19,1.81091816824603e-17,"ENSG00000132639.13","SNAP25","protein_coding","Up_in_MUT","ENSG00000132639","6616"
102.932161431727,1.50160784655178,0.196142471257531,7.65569963977971,1.92262614501765e-14,1.33498949603175e-12,"ENSG00000132692.19","BCAN","protein_coding","Up_in_MUT","ENSG00000132692","63827"
3882.46606764357,-1.08740752241036,0.189363884866368,-5.74242297140098,9.3331338441966e-09,1.55241258969171e-07,"ENSG00000132821.12","VSTM2L","protein_coding","Down_in_MUT","ENSG00000132821","128434"
1034.3908228072,1.87702076626808,0.244346674393682,7.68179379124223,1.56876216946441e-14,1.11106709117778e-12,"ENSG00000132840.10","BHMT2","protein_coding","Up_in_MUT","ENSG00000132840","23743"
24.160110149824,2.37947704132368,0.403113689897878,5.90274431495115,3.57504119992889e-09,6.62828028405665e-08,"ENSG00000132872.12","SYT4","protein_coding","Up_in_MUT","ENSG00000132872","6860"
379.835513526099,2.57525983157472,0.350043192874951,7.35697732163785,1.88121293961426e-13,1.05742747087207e-11,"ENSG00000132874.15","SLC14A2","protein_coding","Up_in_MUT","ENSG00000132874","8170"
2041.96890825112,-1.16481013559883,0.129142509587925,-9.01957178403588,1.88825941834228e-19,3.03943009707004e-17,"ENSG00000132965.10","ALOX5AP","protein_coding","Down_in_MUT","ENSG00000132965","241"
16.2160512086714,-2.71428392465508,0.376254226164445,-7.21396262395411,5.43466787933617e-13,2.72768976350115e-11,"ENSG00000132975.8","GPR12","protein_coding","Down_in_MUT","ENSG00000132975","2835"
9613.11429975443,-1.01363374642292,0.198794168049098,-5.09891088038644,3.4161333002644e-07,3.75250306396486e-06,"ENSG00000133048.13","CHI3L1","protein_coding","Down_in_MUT","ENSG00000133048","1116"
171.573238032447,-2.89748590503458,0.265306785022638,-10.9212657519759,9.12156488344514e-28,4.09455485070817e-25,"ENSG00000133055.9","MYBPH","protein_coding","Down_in_MUT","ENSG00000133055","4608"
4.88288642285572,-1.80403973447691,0.358700400412705,-5.02937753178212,4.92074674426569e-07,5.15885261468723e-06,"ENSG00000133105.8","RXFP2","protein_coding","Down_in_MUT","ENSG00000133105","122042"
86.6501952613826,-1.60234238015896,0.290799730854018,-5.51012332595085,3.58582374097213e-08,5.13173724510655e-07,"ENSG00000133115.12","STOML3","protein_coding","Down_in_MUT","ENSG00000133115","161003"
4.97548024425581,2.93406254812385,0.362412496556261,8.09591991447339,5.68332061637175e-16,5.17523175326812e-14,"ENSG00000133124.11","IRS4","protein_coding","Up_in_MUT","ENSG00000133124","8471"
29.151200972778,-1.22078161951709,0.199733792812007,-6.11204344708012,9.83633939978014e-10,2.10964988566886e-08,"ENSG00000133317.16","LGALS12","protein_coding","Down_in_MUT","ENSG00000133317","85329"
40.3021376086973,-1.10198299025305,0.212907262302776,-5.17588258067928,2.26836090567242e-07,2.6136995815143e-06,"ENSG00000133475.17","GGT2","protein_coding","Down_in_MUT","ENSG00000133475",NA
552.188298391734,1.57060739237394,0.236049754896589,6.65371329473317,2.8578914077258e-11,9.15415648800292e-10,"ENSG00000133477.17","FAM83F","protein_coding","Up_in_MUT","ENSG00000133477","113828"
548.598693053318,1.82193295089967,0.391403700599914,4.65486899614681,3.24186764149443e-06,2.67950113075905e-05,"ENSG00000133636.11","NTS","protein_coding","Up_in_MUT","ENSG00000133636","4922"
175.952764826669,-1.13847965366694,0.204558531193828,-5.56554472220073,2.61334745694883e-08,3.86631058050194e-07,"ENSG00000133640.20","LRRIQ1","protein_coding","Down_in_MUT","ENSG00000133640","84125"
1433.75528034869,-1.76488539728161,0.249725242096526,-7.06730878490622,1.57967190390211e-12,6.9827632800644e-11,"ENSG00000133710.16","SPINK5","protein_coding","Down_in_MUT","ENSG00000133710","11005"
39.2778541223962,1.05170805889186,0.380797234196744,2.76185844970839,0.00574733897569702,0.0164576316706595,"ENSG00000133863.9","TEX15","protein_coding","Up_in_MUT","ENSG00000133863","56154"
176.716626830894,-2.97652691542224,0.424806041571365,-7.00679045055955,2.43847053476508e-12,1.0033800076219e-10,"ENSG00000134193.15","REG4","protein_coding","Down_in_MUT","ENSG00000134193","83998"
11.4737433832699,-1.16866956073408,0.215244710634366,-5.4294925867855,5.65145004163235e-08,7.66130856132985e-07,"ENSG00000134207.17","SYT6","protein_coding","Down_in_MUT","ENSG00000134207","148281"
541.079378561623,-1.23939319917285,0.250974435823133,-4.93832447559032,7.87966560681095e-07,7.78947960777518e-06,"ENSG00000134258.17","VTCN1","protein_coding","Down_in_MUT","ENSG00000134258","79679"
164.426960244492,-1.30591538331629,0.255044786317864,-5.12033749903328,3.04989329446208e-07,3.39990028638689e-06,"ENSG00000134323.12","MYCN","protein_coding","Down_in_MUT","ENSG00000134323","4613"
1.39821592190198,1.25413965951526,0.364554502806702,3.44019796727143,0.000581288831138145,0.00235164462264583,"ENSG00000134389.10","CFHR5","protein_coding","Up_in_MUT","ENSG00000134389","81494"
156.267706000645,1.64554528335732,0.304096235116685,5.41126490015869,6.25811159616684e-08,8.38739590754556e-07,"ENSG00000134548.11","SPX","protein_coding","Up_in_MUT","ENSG00000134548","80763"
766.821888614695,1.29118356492256,0.176359329066166,7.32132273217107,2.45538523654216e-13,1.35156447105069e-11,"ENSG00000134569.10","LRP4","protein_coding","Up_in_MUT","ENSG00000134569","4038"
50.2292393308962,-2.32416334341528,0.348509944247445,-6.66885803914136,2.57801465554043e-11,8.32461044445077e-10,"ENSG00000134757.5","DSG3","protein_coding","Down_in_MUT","ENSG00000134757","1830"
119.731540212055,-1.56262147374099,0.258561698337154,-6.04351488944581,1.50792452835007e-09,3.08070914378495e-08,"ENSG00000134762.17","DSC3","protein_coding","Down_in_MUT","ENSG00000134762","1825"
1245.47986025415,-1.68718252056159,0.341834210043052,-4.93567487101158,7.98740751862385e-07,7.88620399708986e-06,"ENSG00000134827.8","TCN1","protein_coding","Down_in_MUT","ENSG00000134827","6947"
411.878832510759,1.14154517222928,0.139238475084805,8.19848947307132,2.43426378077728e-16,2.33681990834797e-14,"ENSG00000134830.6","C5AR2","protein_coding","Up_in_MUT","ENSG00000134830","27202"
177.671184193194,1.51140609619447,0.241324929322594,6.26295053908039,3.77760468038494e-10,8.9780789536576e-09,"ENSG00000134962.7","KLB","protein_coding","Up_in_MUT","ENSG00000134962","152831"
226.608734403756,1.00593468981005,0.243905454298128,4.12428124128984,3.7189425784364e-05,0.000221751953072678,"ENSG00000135097.7","MSI1","protein_coding","Up_in_MUT","ENSG00000135097","4440"
348.739926691202,1.05062481606069,0.149081358074813,7.04732522984837,1.82389685310688e-12,7.86595623888626e-11,"ENSG00000135119.15","RNFT2","protein_coding","Up_in_MUT","ENSG00000135119","84900"
6.44544815448487,-2.43859437654573,0.590326441392193,-4.13092520605156,3.6130613149533e-05,0.000216207054391432,"ENSG00000135220.11","UGT2A3","protein_coding","Down_in_MUT","ENSG00000135220","79799"
3.23151855255117,1.09253803859562,0.259758735170138,4.20597227608159,2.59962102447398e-05,0.00016312762683798,"ENSG00000135248.15","FAM71F1","protein_coding","Up_in_MUT","ENSG00000135248","84691"
23.23674841338,-1.14611442616371,0.226625020723228,-5.05731636562509,4.25197536232015e-07,4.5474733816277e-06,"ENSG00000135312.7","HTR1B","protein_coding","Down_in_MUT","ENSG00000135312","3351"
106.856733889416,2.59293170471911,0.467620855952644,5.5449445244198,2.9404738392254e-08,4.29495149999783e-07,"ENSG00000135346.9","CGA","protein_coding","Up_in_MUT","ENSG00000135346","1081"
0.892215162930346,1.33378475439224,0.519468742574562,2.56759386095459,0.0102407060950743,0.0266238309777399,"ENSG00000135355.4","GJA10","protein_coding","Up_in_MUT","ENSG00000135355","84694"
241.032538985016,1.35778580848434,0.202001970252313,6.72164636210423,1.79682621238985e-11,6.04078567669588e-10,"ENSG00000135454.14","B4GALNT1","protein_coding","Up_in_MUT","ENSG00000135454","2583"
260.361168356303,-1.63362664801336,0.215631539507455,-7.57600976065414,3.56345011773815e-14,2.35623897722889e-12,"ENSG00000135472.9","FAIM2","protein_coding","Down_in_MUT","ENSG00000135472","23017"
25.9650515888799,-1.15812591328145,0.248573756170496,-4.65908361012614,3.17620183261817e-06,2.63136804282229e-05,"ENSG00000135625.8","EGR4","protein_coding","Down_in_MUT","ENSG00000135625","1961"
9.84932206071628,-1.13277339317229,0.278741321097313,-4.06388758119151,4.82620772379365e-05,0.00027774659870897,"ENSG00000135638.14","EMX1","protein_coding","Down_in_MUT","ENSG00000135638","2016"
2.85556718304634,-1.19817350308901,0.28729875431198,-4.17047928369332,3.03959687374765e-05,0.000186226435915439,"ENSG00000135702.14","CHST5","protein_coding","Down_in_MUT","ENSG00000135702","23563"
94.7394739782936,-1.79779165519751,0.21013116578553,-8.55556884423526,1.17288904495471e-17,1.41060931138686e-15,"ENSG00000135914.6","HTR2B","protein_coding","Down_in_MUT","ENSG00000135914","3357"
302.751397327815,-1.19886762623212,0.190596210215792,-6.2900916281324,3.17278640609666e-10,7.67804673870209e-09,"ENSG00000135925.9","WNT10A","protein_coding","Down_in_MUT","ENSG00000135925","80326"
15.6004981171623,-1.34082786377999,0.42268269945695,-3.17218534258119,0.00151296414728268,0.00530644660922707,"ENSG00000136099.13","PCDH8","protein_coding","Down_in_MUT","ENSG00000136099","5100"
164.706455297638,-2.63763407340604,0.455452920601755,-5.79123319688265,6.98714838690201e-09,1.19724411956427e-07,"ENSG00000136110.13","CNMD","protein_coding","Down_in_MUT","ENSG00000136110","11061"
2430.92525215466,-1.16275900579706,0.161762807494571,-7.188049118374,6.57236200444599e-13,3.20470714145985e-11,"ENSG00000136286.16","MYO1G","protein_coding","Down_in_MUT","ENSG00000136286","64005"
2273.46536488045,-1.10162192137586,0.156347305472006,-7.04599236968051,1.84144345628439e-12,7.91634527798448e-11,"ENSG00000136542.9","GALNT5","protein_coding","Down_in_MUT","ENSG00000136542","11227"
21.4045998982384,-2.17725799855289,0.388586114500858,-5.60302573175986,2.10641939531551e-08,3.20208799800219e-07,"ENSG00000136574.18","GATA4","protein_coding","Down_in_MUT","ENSG00000136574","2626"
32.9012630894495,-2.47224002924247,0.263632598815989,-9.37759609526909,6.74939510247575e-21,1.31969307552764e-18,"ENSG00000136688.11","IL36G","protein_coding","Down_in_MUT","ENSG00000136688","56300"
0.877833167509339,-1.52158576973451,0.455560089284978,-3.34003308350102,0.000837684101376396,0.00321389550920514,"ENSG00000136694.9","IL36A","protein_coding","Down_in_MUT","ENSG00000136694","27179"
148.235866042075,-1.02456613688948,0.31139407902376,-3.29025567891838,0.00100096385379198,0.00373862873364633,"ENSG00000136695.15","IL36RN","protein_coding","Down_in_MUT","ENSG00000136695","26525"
1.87815508096896,-1.57861449675026,0.396985817247319,-3.97650099365338,6.99367068131418e-05,0.000382652838256076,"ENSG00000136696.11","IL36B","protein_coding","Down_in_MUT","ENSG00000136696","27177"
0.959425973618863,-1.07161708359775,0.400887712206307,-2.67311032732843,0.00751515299535077,0.020569859250672,"ENSG00000136697.13","IL1F10","protein_coding","Down_in_MUT","ENSG00000136697","84639"
10375.1583451536,1.10140666029163,0.09368318448054,11.7567167085403,6.52215353990689e-32,5.19668888675932e-29,"ENSG00000136810.13","TXN","protein_coding","Up_in_MUT","ENSG00000136810","7295"
63.6018907100858,-1.63702326812326,0.235550436004089,-6.94977812775027,3.65861153455746e-12,1.45209972874073e-10,"ENSG00000136872.20","ALDOB","protein_coding","Down_in_MUT","ENSG00000136872","229"
212.31915179226,-2.35268763877502,0.243887449310653,-9.64661217879347,5.0806490600094e-22,1.17337221877942e-19,"ENSG00000136881.12","BAAT","protein_coding","Down_in_MUT","ENSG00000136881","570"
146.919791441894,-1.91012632368884,0.269648677054392,-7.08375929952564,1.40295506153994e-12,6.28546180419370e-11,"ENSG00000136918.8","WDR38","protein_coding","Down_in_MUT","ENSG00000136918","401551"
256.119232488353,-1.91701187714642,0.25777226004339,-7.4368431918304,1.0311983540091e-13,6.18932631650169e-12,"ENSG00000136928.7","GABBR2","protein_coding","Down_in_MUT","ENSG00000136928","9568"
6.81101101660601,-1.45613732495914,0.278760817168058,-5.22360832398216,1.75469736794036e-07,2.0873001864457e-06,"ENSG00000136931.10","NR5A1","protein_coding","Down_in_MUT","ENSG00000136931","2516"
94.8284154710646,-1.15734379334122,0.162887894091777,-7.1051553572737,1.20187264891991e-12,5.49567908087895e-11,"ENSG00000137098.14","SPAG8","protein_coding","Down_in_MUT","ENSG00000137098","26206"
65.9185899333672,1.45743322172783,0.440133472547653,3.31134374600431,0.000928490769776421,0.00350823109941248,"ENSG00000137251.16","TINAG","protein_coding","Up_in_MUT","ENSG00000137251","27283"
382.354647477139,1.85171550363228,0.221145222427317,8.37330096172832,5.60262763316293e-17,6.0529269592046e-15,"ENSG00000137261.14","KIAA0319","protein_coding","Up_in_MUT","ENSG00000137261","9856"
17.1213520716226,-1.04644405439343,0.216416241263384,-4.83533051070727,1.32924591212665e-06,1.23045008612804e-05,"ENSG00000137270.11","GCM1","protein_coding","Down_in_MUT","ENSG00000137270","8521"
544.100818533724,-1.18068921288525,0.248370705484823,-4.75373780728501,1.99689972123534e-06,1.7561130563269e-05,"ENSG00000137440.5","FGFBP1","protein_coding","Down_in_MUT","ENSG00000137440","9982"
2385.4915850879,-1.00089064072289,0.125231096526267,-7.99234909288651,1.32391519048299e-15,1.13731808722058e-13,"ENSG00000137462.9","TLR2","protein_coding","Down_in_MUT","ENSG00000137462","7097"
9.03072563080066,-1.16622568751854,0.191871376356176,-6.07816397456616,1.21566410378656e-09,2.5489757007751e-08,"ENSG00000137463.5","MGARP","protein_coding","Down_in_MUT","ENSG00000137463","84709"
62.4471237952304,-2.01866342932842,0.278303400620539,-7.25346303648235,4.06248284498528e-13,2.09846662483835e-11,"ENSG00000137473.18","TTC29","protein_coding","Down_in_MUT","ENSG00000137473","83894"
1.85813659695268,-1.23400627224302,0.386458504219828,-3.19311454857022,0.00140747102077696,0.0049963810317646,"ENSG00000137674.4","MMP20","protein_coding","Down_in_MUT","ENSG00000137674","9313"
6.56153472335871,-1.15397303386011,0.272524828313653,-4.23437761983281,2.2918555170225e-05,0.000145999854453376,"ENSG00000137707.13","BTG4","protein_coding","Down_in_MUT","ENSG00000137707","54766"
434.355949021082,-1.45616189138235,0.156004155039051,-9.33412248550586,1.0183125344933e-20,1.97894138944121e-18,"ENSG00000137727.12","ARHGAP20","protein_coding","Down_in_MUT","ENSG00000137727","57569"
1540.39570898731,-1.70504026886487,0.273825326553373,-6.22674421802446,4.76227648436715e-10,1.10949206018469e-08,"ENSG00000137745.12","MMP13","protein_coding","Down_in_MUT","ENSG00000137745","4322"
337.951942216682,1.34387191801764,0.365770637987079,3.67408364272562,0.000238704534723204,0.00110257278640047,"ENSG00000137948.18","BRDT","protein_coding","Up_in_MUT","ENSG00000137948","676"
2212.84097187751,-1.07422420865901,0.16718775524318,-6.42525648541971,1.31647354543542e-10,3.5800116810822e-09,"ENSG00000137959.16","IFI44L","protein_coding","Down_in_MUT","ENSG00000137959","10964"
87.9864288797617,-2.51283361196815,0.258408250952369,-9.72427777637535,2.3758536854746e-22,5.69329569998204e-20,"ENSG00000137975.8","CLCA2","protein_coding","Down_in_MUT","ENSG00000137975","9635"
34.3695625725751,-1.05707093162488,0.332207012025828,-3.18196453825213,0.00146279727913,0.00516002347350882,"ENSG00000138083.5","SIX3","protein_coding","Down_in_MUT","ENSG00000138083","6496"
959.209876918999,-1.29209035959712,0.180773266187205,-7.14757434464371,8.83246872311275e-13,4.17036460258261e-11,"ENSG00000138131.4","LOXL4","protein_coding","Down_in_MUT","ENSG00000138131","84171"
11.1987956519786,1.11137290086149,0.294609085119786,3.77236465878033,0.000161707685626132,0.000790700467718693,"ENSG00000138347.16","MYPN","protein_coding","Up_in_MUT","ENSG00000138347","84665"
33.9287674864554,-1.04058386604657,0.144052351636929,-7.22365066742731,5.06101675838505e-13,2.56846600488041e-11,"ENSG00000138395.17","CDK15","protein_coding","Down_in_MUT","ENSG00000138395","65061"
1042.33244041075,-1.06875902150484,0.206005347924227,-5.18801590480042,2.12546454411293e-07,2.46688566953471e-06,"ENSG00000138615.6","CILP","protein_coding","Down_in_MUT","ENSG00000138615","8483"
69.4667247413415,1.70965355904788,0.260024290609494,6.57497634178895,4.86609045260755e-11,1.47983939709022e-09,"ENSG00000138622.4","HCN4","protein_coding","Up_in_MUT","ENSG00000138622","10021"
531.569188403562,1.14349168202191,0.144377304929799,7.92016226219153,2.37200829056267e-15,1.92362026026776e-13,"ENSG00000138678.11","GPAT3","protein_coding","Up_in_MUT","ENSG00000138678","84803"
30.9630184860443,1.66773591872081,0.146413901843885,11.3905571651184,4.66000348091764e-30,3.03099940694543e-27,"ENSG00000138741.11","TRPC3","protein_coding","Up_in_MUT","ENSG00000138741","7222"
149.813005505838,-1.44549050127649,0.204968608784198,-7.0522530735347,1.76043639516239e-12,7.66487272543997e-11,"ENSG00000138829.12","FBN2","protein_coding","Down_in_MUT","ENSG00000138829","2201"
3264.52132330177,-1.13098255739269,0.139591769848738,-8.10207191024387,5.40309889684843e-16,4.96259841329845e-14,"ENSG00000139263.12","LRIG3","protein_coding","Down_in_MUT","ENSG00000139263","121227"
9001.78187646114,-1.01277032028697,0.12668813471618,-7.99420026631446,1.304176243387e-15,1.1233892176483e-13,"ENSG00000139318.8","DUSP6","protein_coding","Down_in_MUT","ENSG00000139318","1848"
9.41028531034065,-1.15100982113827,0.195694875955097,-5.88165538581795,4.06183367253102e-09,7.4186075058588e-08,"ENSG00000139330.6","KERA","protein_coding","Down_in_MUT","ENSG00000139330","11081"
1719.77175520864,1.91422844841327,0.431160468637339,4.43971232906182,9.00792037988098e-06,6.52658020715241e-05,"ENSG00000139352.4","ASCL1","protein_coding","Up_in_MUT","ENSG00000139352","429"
85.4270679396445,1.50811515039593,0.28712798215602,5.25241440792926,1.50118231256675e-07,1.81365358164575e-06,"ENSG00000139540.12","SLC39A5","protein_coding","Up_in_MUT","ENSG00000139540","283375"
1.38276119175167,1.34515812452384,0.282367854750312,4.76385006966645,1.89933652428603e-06,1.6819603880389e-05,"ENSG00000139656.7","SMIM2","protein_coding","Up_in_MUT","ENSG00000139656",NA
5.93199789312691,1.22182871150457,0.269759637945674,4.52932366312944,5.91727952592501e-06,4.51603486041083e-05,"ENSG00000139767.10","SRRM4","protein_coding","Up_in_MUT","ENSG00000139767","84530"
215.244260208297,1.20944989483657,0.214144614899303,5.64781839321663,1.62496699048379e-08,2.5386923016524e-07,"ENSG00000139874.6","SSTR1","protein_coding","Up_in_MUT","ENSG00000139874","6751"
41.4831769363437,1.24296587839075,0.28648539042028,4.33867108045997,1.43346873821354e-05,9.72458113146099e-05,"ENSG00000140067.6","FAM181A","protein_coding","Up_in_MUT","ENSG00000140067","90050"
53.2517035962186,-1.04004774976663,0.251542834126345,-4.13467453119429,3.55458030907893e-05,0.000213367279741366,"ENSG00000140274.14","DUOXA2","protein_coding","Down_in_MUT","ENSG00000140274","405753"
63.3424291244184,1.17118349027132,0.198724820804493,5.89349375447942,3.78114398889809e-09,6.9779293613301e-08,"ENSG00000140459.18","CYP11A1","protein_coding","Up_in_MUT","ENSG00000140459","1583"
32.7057272872612,-3.13104569087422,0.381844288012243,-8.19979711408916,2.40793074554375e-16,2.31852449520317e-14,"ENSG00000140465.14","CYP1A1","protein_coding","Down_in_MUT","ENSG00000140465","1543"
127.672581945851,-1.36344855682526,0.222443021375684,-6.12942832907548,8.81953933160299e-10,1.91476524548718e-08,"ENSG00000140481.15","CCDC33","protein_coding","Down_in_MUT","ENSG00000140481","80125"
4.46269962909501,-1.16918585824874,0.294601836738853,-3.96869846838447,7.22662554802465e-05,0.000393440011686187,"ENSG00000140505.7","CYP1A2","protein_coding","Down_in_MUT","ENSG00000140505","1544"
24.4761968099312,-1.16657578011613,0.254933574537646,-4.57599899201923,4.73952825005356e-06,3.72787524327386e-05,"ENSG00000140557.12","ST8SIA2","protein_coding","Down_in_MUT","ENSG00000140557","8128"
10.4223017398924,-2.11567625055351,0.291293657795068,-7.26303575082276,3.78497842920546e-13,1.97755815601979e-11,"ENSG00000140798.16","ABCC12","protein_coding","Down_in_MUT","ENSG00000140798","94160"
87.7592399439015,-1.00979785803244,0.235615890113064,-4.28577995120735,1.82099169609803e-05,0.000119638891664276,"ENSG00000140835.10","CHST4","protein_coding","Down_in_MUT","ENSG00000140835","10164"
5077.5762003562,-1.01996905241925,0.122167824544804,-8.34891720647108,6.8891606366424e-17,7.34329226255618e-15,"ENSG00000140937.14","CDH11","protein_coding","Down_in_MUT","ENSG00000140937","1009"
1275.84884227054,2.21771767426068,0.15242953989517,14.5491331653029,5.91477896561336e-48,2.09455467125626e-44,"ENSG00000140961.14","OSGIN1","protein_coding","Up_in_MUT","ENSG00000140961","29948"
14.2680830126752,1.37827974641449,0.146744335196973,9.39238809160464,5.86550097677836e-21,1.16837113519314e-18,"ENSG00000140986.8","RPL3L","protein_coding","Up_in_MUT","ENSG00000140986","6123"
315.687535275484,-1.17266723721295,0.185682777740722,-6.31543351236594,2.6940519462505e-10,6.65597903712788e-09,"ENSG00000141294.10","LRRC46","protein_coding","Down_in_MUT","ENSG00000141294","90506"
9.01713930724127,-1.02019331814419,0.253696953561688,-4.02130693262787,5.78761335421133e-05,0.000324919896445428,"ENSG00000141316.13","SPACA3","protein_coding","Down_in_MUT","ENSG00000141316","124912"
466.359802671405,1.3303632955053,0.174587858541424,7.62002184241035,2.5363279489774e-14,1.70899171378137e-12,"ENSG00000141527.18","CARD14","protein_coding","Up_in_MUT","ENSG00000141527","79092"
