"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","gene_name","gene_type","direction"
28969.6648464603,-1.01321449503088,0.154847194693374,-6.54331837936894,6.01685456210319e-11,1.79050580531084e-09,"ENSG00000103811.18","CTSH","protein_coding","Down_in_MUT"
58.781916500226,1.37399064169137,0.240108941921946,5.72236348506348,1.05052249467652e-08,1.71963032500438e-07,"ENSG00000104044.16","OCA2","protein_coding","Up_in_MUT"
112.096380568319,2.64233609525234,0.28711335336015,9.20311112084652,3.47732998884837e-20,6.22617888059474e-18,"ENSG00000104112.9","SCG3","protein_coding","Up_in_MUT"
1630.58186091399,1.21891819140475,0.210582109959592,5.78832737329228,7.10907568006307e-09,1.2155222693095e-07,"ENSG00000104140.7","RHOV","protein_coding","Up_in_MUT"
85.6482217826268,-1.35210163289236,0.313034463476148,-4.31933793448077,1.56497985588627e-05,0.000104872735464574,"ENSG00000104327.7","CALB1","protein_coding","Down_in_MUT"
8064.65248085259,-2.16783686343169,0.197718203018001,-10.9642755717051,5.67532261425819e-28,2.6599736329268e-25,"ENSG00000104368.19","PLAT","protein_coding","Down_in_MUT"
6443.37897408333,1.51244660213351,0.102845883405397,14.7059517800218,5.90349971167777e-49,2.48755991112102e-45,"ENSG00000104687.14","GSR","protein_coding","Up_in_MUT"
2349.52329117893,1.16132516072428,0.343613904425093,3.37973855472269,0.000725548118130268,0.00283938409539904,"ENSG00000104760.17","FGL1","protein_coding","Up_in_MUT"
95.1790908859545,-1.63897295204455,0.219818947287316,-7.45601310656047,8.91798780000646e-14,5.43451604539208e-12,"ENSG00000104918.8","RETN","protein_coding","Down_in_MUT"
80.6698499992738,-2.50402519000113,0.30468414402651,-8.21842960683656,2.06185205381267e-16,2.02194728637119e-14,"ENSG00000105278.12","ZFR2","protein_coding","Down_in_MUT"
83.4277907807768,-1.14215657592442,0.168259913919687,-6.7880492109938,1.13659885441237e-11,3.98948701420449e-10,"ENSG00000105352.10","CEACAM4","protein_coding","Down_in_MUT"
