"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","gene_name","gene_type","ensembl_clean","ENTREZID"
4298.74522816036,0.0330993272826629,0.0706433281449477,0.468541448312697,0.639397437656002,0.730298012311298,"ENSG00000004059.11","ARF5","protein_coding","ENSG00000004059","381"
264.035293941303,-0.391425323409963,0.0855088939443094,-4.57759778374507,4.70345946682465e-06,3.70407602340421e-05,"ENSG00000004139.14","SARM1","protein_coding","ENSG00000004139","23098"
5769.79849592134,0.199703754163894,0.0530420984770164,3.7650047772983,0.000166545897973417,0.000810750620789793,"ENSG00000004142.12","POLDIP2","protein_coding","ENSG00000004142","26073"
10124.4819194262,-0.474544017009969,0.0965406176540965,-4.91548561156148,8.85626552750677e-07,8.63967060383129e-06,"ENSG00000004399.13","PLXND1","protein_coding","ENSG00000004399","23129"
7809.73473708507,0.00769459522190122,0.0666094166358753,0.115518129575646,0.908034451348274,0.935690322962942,"ENSG00000004455.17","AK2","protein_coding","ENSG00000004455","204"
1191.38526301003,0.472219003495585,0.151202895100188,3.12308175833993,0.00178968025583294,0.00612136718541013,"ENSG00000004468.13","CD38","protein_coding","ENSG00000004468","952"
4568.7242795776,0.532548431812092,0.10019161498332,5.31529940804679,1.06482093554985e-07,1.34456846421986e-06,"ENSG00000004478.8","FKBP4","protein_coding","ENSG00000004478","2288"
4355.82161204183,0.126997542422854,0.0591659016093656,2.14646509168975,0.0318358909660397,0.0685522384283934,"ENSG00000004487.17","KDM1A","protein_coding","ENSG00000004487","23028"
3395.86104861776,-0.0882381827224463,0.0751140482161219,-1.17472276914916,0.24010564692907,0.347475335737642,"ENSG00000004534.15","RBM6","protein_coding","ENSG00000004534","10180"
577.601734229715,0.24507076429944,0.0934839396625457,2.62152798848749,0.00875365742752747,0.0233873598686167,"ENSG00000004660.15","CAMKK1","protein_coding","ENSG00000004660","84254"
1038.04881010557,-0.0087919649761611,0.0934691483539776,-0.0940627483077623,0.925059311681727,0.947687731359959,"ENSG00000004700.16","RECQL","protein_coding","ENSG00000004700","5965"
1187.41384425411,0.110476442447184,0.0571755834298866,1.93223113468811,0.0533309839279641,0.104494761389902,"ENSG00000004766.17","VPS50","protein_coding","ENSG00000004766","55610"
89.7193306253631,-0.685894197430775,0.166775151447955,-4.11268820010529,3.91078423355099e-05,0.000231630931625169,"ENSG00000004776.13","HSPB6","protein_coding","ENSG00000004776","126393"
458.464001227621,-0.0237889386736433,0.130476720117032,-0.182323242432103,0.855329059551025,0.89759352684008,"ENSG00000004777.18","ARHGAP33","protein_coding","ENSG00000004777","115703"
2398.27844207045,0.314295661163759,0.0664204884023529,4.73190831208379,2.22418880268321e-06,1.92261366417315e-05,"ENSG00000004779.10","NDUFAB1","protein_coding","ENSG00000004779","4706"
2304.29424008111,0.217598403370371,0.16503424956836,1.31850451612008,0.187334814256803,0.286440453286077,"ENSG00000004799.8","PDK4","protein_coding","ENSG00000004799","5166"
12.8116457358381,-0.7167066620193,0.196331155836539,-3.65049886741366,0.000261731463589172,0.00119388056047667,"ENSG00000004809.14","SLC22A16","protein_coding","ENSG00000004809","85413"
362.329593970369,-1.4745998324042,0.206279140398044,-7.14856494727854,8.76897600183593e-13,4.15268995771936e-11,"ENSG00000004838.14","ZMYND10","protein_coding","ENSG00000004838","51364"
5.87535512414501,-0.596430597240986,0.229522008873812,-2.59857693023633,0.009361106667113,0.024716082394794,"ENSG00000004846.16","ABCB5","protein_coding","ENSG00000004846","340273"
192.433852132108,-1.7057825385695,0.259093657995344,-6.58365222741251,4.59030134416019e-11,1.40400666160969e-09,"ENSG00000004848.8","ARX","protein_coding","ENSG00000004848","170302"
1822.15591179453,0.351758984127158,0.0751215387695337,4.68253166653473,2.83353397315733e-06,2.38278525748014e-05,"ENSG00000004864.14","SLC25A13","protein_coding","ENSG00000004864","10165"
1586.08296310581,0.392996847673339,0.067990422276466,5.7801795387491,7.46209487582898e-09,1.2697513389618e-07,"ENSG00000004866.22","ST7","protein_coding","ENSG00000004866","7982"
2873.13241948225,0.053634148108955,0.0515091317704092,1.04125513798248,0.297757151653845,0.411215293097434,"ENSG00000004897.12","CDC27","protein_coding","ENSG00000004897","996"
4.84326183430795,-0.118139595952906,0.205054106297244,-0.576138649872498,0.56452146900117,0.667329243668124,"ENSG00000004939.15","SLC4A1","protein_coding","ENSG00000004939","6521"
37.6341192447226,-0.363915707863866,0.215751343977675,-1.68673669027769,0.091653993753384,0.161533886050174,"ENSG00000004948.16","CALCR","protein_coding","ENSG00000004948","799"
1114.70271110887,0.0714017344491554,0.0593891453812319,1.20226910137892,0.229259284214714,0.335232274142372,"ENSG00000004961.15","HCCS","protein_coding","ENSG00000004961","3052"
1621.13222369415,0.294458702981304,0.0575578700157685,5.11587212835768,3.12294584244024e-07,3.47041167867548e-06,"ENSG00000004975.12","DVL2","protein_coding","ENSG00000004975","1856"
1474.39687456901,0.029660382698124,0.138929732498055,0.213491972991016,0.830943249431656,0.880239074128292,"ENSG00000005001.10","PRSS22","protein_coding","ENSG00000005001","64063"
6395.92052158229,-0.00602050305370291,0.0622836215178442,-0.0966627005139391,0.922994261749707,0.946059301794175,"ENSG00000005007.13","UPF1","protein_coding","ENSG00000005007","5976"
3193.58474461721,-0.0354124742405197,0.0881787171282355,-0.401598882290615,0.687979252571549,0.769326927430892,"ENSG00000005020.13","SKAP2","protein_coding","ENSG00000005020","8935"
13511.0271474741,0.148347612790538,0.0755826486830945,1.96272048380489,0.049678661642816,0.0986546591823907,"ENSG00000005022.6","SLC25A5","protein_coding","ENSG00000005022","292"
950.720539344237,-0.493466298234628,0.097888859394174,-5.04108742597114,4.62893919164924e-07,4.89966525994862e-06,"ENSG00000005059.16","MCUB","protein_coding","ENSG00000005059","55013"
26.3540511718018,0.489258504405464,0.379687760723606,1.28858118437381,0.197543728184336,0.298540289295982,"ENSG00000005073.6","HOXA11","protein_coding","ENSG00000005073","3207"
1788.3229680883,0.435045378006863,0.0773987735136855,5.62083038602594,1.90041783137145e-08,2.91613946575057e-07,"ENSG00000005075.15","POLR2J","protein_coding","ENSG00000005075","5439"
1135.1115014438,0.204049524012014,0.0619462241478095,3.29397839527931,0.000987800905691369,0.00369726396538927,"ENSG00000005100.13","DHX33","protein_coding","ENSG00000005100","56919"
55.4318792587907,-0.88581788506563,0.164409049733383,-5.38789006141775,7.12896353086534e-08,9.3887271360417e-07,"ENSG00000005102.14","MEOX1","protein_coding","ENSG00000005102","4222"
344.966464520309,0.308039791974763,0.154503781196867,1.9937362670902,0.0461808837671462,0.0929362219197269,"ENSG00000005108.16","THSD7A","protein_coding","ENSG00000005108","221981"
1683.9180010071,0.0520224291596089,0.0648594642831593,0.802079229832869,0.422507128755611,0.538047896294805,"ENSG00000005156.12","LIG3","protein_coding","ENSG00000005156","3980"
1491.55961429142,0.120678957530631,0.0528073180951002,2.28526957785096,0.0222970256200588,0.0508940321207081,"ENSG00000005175.10","RPAP3","protein_coding","ENSG00000005175","79657"
653.440986726245,0.0283853529806504,0.142135128793355,0.199706808736345,0.841709888444713,0.887812280070871,"ENSG00000005187.12","ACSM3","protein_coding","ENSG00000005187","6296"
